Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","360","Indonesia","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","57","A","Official figure"
"TM","Detailed trade matrix","360","Indonesia","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","6827","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","1986","1986","t","2","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","1994","1994","t","1","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","1996","1996","t","0","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2001","2001","t","19","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2002","2002","t","13","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2003","2003","t","37","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2004","2004","t","79","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2005","2005","t","20","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2007","2007","t","16","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","3","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","21","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","4","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","3.13","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","1986","1986","1000 USD","22","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","1994","1994","1000 USD","4","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","1996","1996","1000 USD","5","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2001","2001","1000 USD","21","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2002","2002","1000 USD","58","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2003","2003","1000 USD","31","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","46","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2005","2005","1000 USD","233","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2007","2007","1000 USD","85","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","11","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","33","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","13","A","Official figure"
"TM","Detailed trade matrix","392","Japan","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","10","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","7728.99","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","17308.69","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","14987.08","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","6542.54","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","1845.01","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","8216.3","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","3121","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","7578","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","7310","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","3013","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","908","A","Official figure"
"TM","Detailed trade matrix","398","Kazakhstan","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","5533","A","Official figure"
"TM","Detailed trade matrix","417","Kyrgyzstan","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","9.8","A","Official figure"
"TM","Detailed trade matrix","417","Kyrgyzstan","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","12","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","172.47","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","22.17","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","3033.97","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","5443.93","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","5785.24","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","4750.16","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","79","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","10","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","1381","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","1550","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","2112","A","Official figure"
"TM","Detailed trade matrix","418","Lao People's Democratic Republic","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","1378","A","Official figure"
"TM","Detailed trade matrix","454","Malawi","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","1530","A","Official figure"
"TM","Detailed trade matrix","454","Malawi","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","541","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","1994","1994","t","7","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","2000","2000","t","182","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","2001","2001","t","5","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","2008","2008","t","10","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","12","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","248.42","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","25","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","1994","1994","1000 USD","2","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","2000","2000","1000 USD","59","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","2001","2001","1000 USD","2","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","2008","2008","1000 USD","20","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","15","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","374","A","Official figure"
"TM","Detailed trade matrix","458","Malaysia","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","3","A","Official figure"
"TM","Detailed trade matrix","508","Mozambique","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","8094","A","Official figure"
"TM","Detailed trade matrix","508","Mozambique","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","1046.5","A","Official figure"
"TM","Detailed trade matrix","508","Mozambique","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","615.66","A","Official figure"
"TM","Detailed trade matrix","508","Mozambique","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","4808","A","Official figure"
"TM","Detailed trade matrix","508","Mozambique","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","902","A","Official figure"
"TM","Detailed trade matrix","508","Mozambique","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","82","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","5309.61","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","7816.12","I","Value imputed by a receiving agency"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","1127.65","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","1628.95","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","864.35","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","1614.5","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","2909.75","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","2399","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","2756","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","804","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","810","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","477","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","803","A","Official figure"
"TM","Detailed trade matrix","104","Myanmar","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","1452","A","Official figure"
"TM","Detailed trade matrix","524","Nepal","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","0.6","A","Official figure"
"TM","Detailed trade matrix","524","Nepal","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","0.75","A","Official figure"
"TM","Detailed trade matrix","524","Nepal","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","524","Nepal","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands (Kingdom of the)","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","50","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands (Kingdom of the)","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","15","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands (Kingdom of the)","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","52","A","Official figure"
"TM","Detailed trade matrix","528","Netherlands (Kingdom of the)","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","19","A","Official figure"
"TM","Detailed trade matrix","554","New Zealand","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","14","A","Official figure"
"TM","Detailed trade matrix","554","New Zealand","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","8","A","Official figure"
"TM","Detailed trade matrix","608","Philippines","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","4","A","Official figure"
"TM","Detailed trade matrix","608","Philippines","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","7","A","Official figure"
"TM","Detailed trade matrix","620","Portugal","156","China, mainland","5910","Export quantity","0141","Soya beans","1986","1986","t","1425","A","Official figure"
"TM","Detailed trade matrix","620","Portugal","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","25","A","Official figure"
"TM","Detailed trade matrix","620","Portugal","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","0.02","A","Official figure"
"TM","Detailed trade matrix","620","Portugal","156","China, mainland","5922","Export value","0141","Soya beans","1986","1986","1000 USD","601","A","Official figure"
"TM","Detailed trade matrix","620","Portugal","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","53","A","Official figure"
"TM","Detailed trade matrix","620","Portugal","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","1996","1996","t","300","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","1998","1998","t","1","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","1999","1999","t","223","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2000","2000","t","702","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2001","2001","t","430","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2002","2002","t","311","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2003","2003","t","584","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2004","2004","t","675","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2005","2005","t","52","X","Figure from external organization"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2006","2006","t","159","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2008","2008","t","234","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","146","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","220","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2011","2011","t","92","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","80","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","320","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","62.47","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","300","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","500.05","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","31.55","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","140","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","180","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","201.22","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","80","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","1996","1996","1000 USD","78","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","1998","1998","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","1999","1999","1000 USD","39","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2000","2000","1000 USD","109","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2001","2001","1000 USD","67","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2002","2002","1000 USD","48","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2003","2003","1000 USD","88","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","107","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2005","2005","1000 USD","8","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2006","2006","1000 USD","53","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2008","2008","1000 USD","61","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","104","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","174","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2011","2011","1000 USD","64","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","89","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","349","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","71","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","358","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","296","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","32","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","111","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","157","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","223","A","Official figure"
"TM","Detailed trade matrix","410","Republic of Korea","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","115","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","1998","1998","t","60336","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","1999","1999","t","6851","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2000","2000","t","43797","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2001","2001","t","11991","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2002","2002","t","55","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2003","2003","t","731","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2004","2004","t","144","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2005","2005","t","60","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2007","2007","t","1552","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2008","2008","t","4269","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","1601","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","678","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2011","2011","t","4212","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","91079","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","67871","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","73472","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","377234.92","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","388801.07","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","451398.54","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","857160.4","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","712569.9","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","814142.6","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","818455.34","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","1998","1998","1000 USD","14054","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","1999","1999","1000 USD","1507","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2000","2000","1000 USD","8303","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2001","2001","1000 USD","2223","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2002","2002","1000 USD","11","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2003","2003","1000 USD","168","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","39","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2005","2005","1000 USD","11","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2007","2007","1000 USD","361","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2008","2008","1000 USD","1029","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","368","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","163","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2011","2011","1000 USD","911","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","22556","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","16765","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","20567","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","116223","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","121054","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","138928","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","244131","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","205673","A","Official figure"
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","265886","A","Official figure"
